idx ax ay az gx gy gz
4715 2076 2044 2568 5 36 56
4716 2072 2044 2568 6 35 56
4717 2072 2044 2568 5 32 58
4718 2072 2044 2568 3 35 56
4719 2076 2044 2568 5 35 57
4720 2076 2044 2568 4 33 57
4721 2076 2044 2568 3 35 57
4722 2076 2044 2568 6 33 58
4723 2076 2044 2568 6 35 59
4724 2076 2044 2568 5 34 59
4725 2076 2044 2568 4 34 54
4726 2076 2044 2568 6 35 57
4727 2076 2048 2568 4 35 58
4728 2076 2048 2568 3 35 59
4729 2076 2048 2568 4 35 58
4730 2076 2048 2568 4 35 58
4731 2076 2048 2568 5 34 57
4732 2076 2048 2568 4 35 57
4733 2076 2048 2568 5 33 58
4734 2076 2048 2568 2 35 58
4735 2076 2048 2568 5 34 57
4736 2076 2048 2568 4 33 58
4737 2076 2048 2568 5 35 58
4738 2076 2048 2568 3 34 57
4739 2076 2048 2568 6 36 55
4740 2076 2048 2568 5 36 57
4741 2076 2048 2568 3 34 58
4742 2076 2048 2568 5 33 56
4743 2076 2044 2568 5 35 58
4744 2076 2044 2568 4 35 59
4745 2076 2044 2568 5 33 56
4746 2076 2044 2568 7 32 56
4747 2076 2044 2568 6 33 58
4748 2076 2044 2568 4 34 60
4749 2076 2048 2568 3 36 59
4750 2076 2048 2564 5 35 57
4751 2076 2048 2568 3 35 57
4752 2076 2048 2564 5 35 56
4753 2076 2048 2568 5 34 58
4754 2076 2048 2564 4 32 59
4755 2076 2048 2564 3 33 58
4756 2076 2048 2568 3 33 58
4757 2076 2048 2568 6 34 58
4758 2076 2048 2568 7 33 58
4759 2076 2044 2568 7 33 58
4760 2076 2048 2568 5 35 58
4761 2076 2048 2568 4 34 59
4762 2076 2044 2568 4 33 58
4763 2076 2048 2568 5 34 57
4764 2076 2048 2568 5 35 56
4765 2076 2048 2568 5 35 57
4766 2076 2048 2568 2 37 58
4767 2076 2048 2568 5 35 56
4768 2076 2048 2568 5 35 58
4769 2076 2048 2568 4 33 58
4770 2076 2048 2568 7 34 57
4771 2076 2048 2568 4 34 57
4772 2076 2048 2568 5 32 59
4773 2076 2048 2568 5 34 58
4774 2076 2048 2568 5 32 57
4775 2072 2048 2568 5 35 58
4776 2072 2048 2568 4 32 57
4777 2072 2044 2568 4 35 59
4778 2076 2044 2568 5 35 58
4779 2076 2044 2568 5 34 58
4780 2076 2048 2568 7 35 57
4781 2076 2044 2568 7 34 58
4782 2076 2048 2568 5 35 57
4783 2076 2044 2568 5 34 58
4784 2076 2044 2568 5 33 57
4785 2076 2044 2568 6 33 57
4786 2076 2044 2568 5 34 57
4787 2076 2044 2568 3 34 58
4788 2076 2044 2568 6 34 59
4789 2076 2048 2568 4 36 58
4790 2076 2048 2568 4 33 55
4791 2076 2048 2568 5 34 57
4792 2076 2048 2572 4 37 58
4793 2072 2048 2568 2 35 58
4794 2072 2048 2572 5 34 55
4795 2072 2048 2568 6 34 56
4796 2072 2048 2568 7 34 57
4797 2072 2048 2568 5 33 56
4798 2072 2048 2568 5 33 56
4799 2072 2048 2568 4 32 59
4800 2072 2048 2568 5 34 57
4801 2072 2048 2568 4 35 57
4802 2076 2048 2568 5 33 58
4803 2076 2048 2568 4 36 58
4804 2076 2048 2568 5 35 58
4805 2076 2048 2568 3 34 59
4806 2076 2048 2568 4 36 57
4807 2076 2048 2568 5 34 59
4808 2076 2048 2568 2 33 57
4809 2076 2048 2568 3 34 56
4810 2076 2048 2568 4 35 56
4811 2076 2048 2568 4 35 58
4812 2076 2048 2568 4 35 57
4813 2076 2048 2568 7 34 55
4814 2076 2048 2568 4 36 58
4815 2076 2048 2568 4 37 57
4816 2076 2048 2568 4 35 56
4817 2072 2048 2568 4 32 58
4818 2072 2048 2568 5 35 58
4819 2076 2048 2568 4 36 56
4820 2076 2048 2568 5 33 56
4821 2076 2048 2568 5 34 56
4822 2076 2048 2568 6 35 57
4823 2076 2048 2568 4 35 58
4824 2076 2044 2568 5 33 58
4825 2076 2048 2568 4 34 57
4826 2076 2044 2568 5 36 59
4827 2072 2044 2568 5 35 58
4828 2072 2044 2568 4 36 58
4829 2072 2044 2568 8 32 59
4830 2072 2044 2568 6 35 58
4831 2072 2044 2568 7 31 59
4832 2076 2044 2568 4 34 57
4833 2076 2044 2568 6 35 57
4834 2076 2044 2568 4 31 57
4835 2076 2044 2568 4 34 57
4836 2076 2044 2568 6 34 57
4837 2076 2044 2568 3 34 57
4838 2076 2044 2568 4 34 58
4839 2076 2044 2568 7 35 57
4840 2076 2044 2568 6 37 57
4841 2076 2044 2568 4 34 58
4842 2076 2044 2564 4 35 58
4843 2076 2044 2564 4 36 58
4844 2076 2044 2564 5 35 59
4845 2072 2044 2564 5 35 58
4846 2076 2048 2564 4 35 58
4847 2072 2048 2564 6 33 57
4848 2072 2048 2564 4 36 59
4849 2072 2048 2564 5 33 57
4850 2076 2048 2568 4 33 57
4851 2076 2048 2568 5 37 58
4852 2076 2048 2568 4 36 59
4853 2076 2048 2568 7 34 58
4854 2076 2048 2568 4 35 58
4855 2076 2048 2568 5 34 59
4856 2076 2048 2564 5 32 58
4857 2076 2048 2568 4 36 57
4858 2076 2048 2564 3 35 58
4859 2076 2048 2564 5 35 58
4860 2076 2048 2568 5 34 57
4861 2076 2048 2568 7 32 58
4862 2076 2044 2568 6 31 55
4863 2076 2044 2568 6 34 57
4864 2072 2044 2568 5 34 58
4865 2076 2044 2568 5 32 57
4866 2072 2044 2568 5 33 58
4867 2072 2048 2568 5 34 58
4868 2076 2048 2568 4 34 59
4869 2076 2044 2568 4 34 57
4870 2076 2044 2568 3 34 58
4871 2076 2048 2568 3 34 58
4872 2076 2044 2568 3 33 58
4873 2076 2048 2568 4 34 58
4874 2076 2044 2568 5 33 58
4875 2076 2044 2568 4 33 58
4876 2076 2044 2568 4 33 57
4877 2076 2048 2568 4 32 57
4878 2076 2044 2568 5 34 56
4879 2076 2044 2568 5 35 59
4880 2076 2048 2568 5 37 59
4881 2076 2044 2568 6 36 58
4882 2076 2044 2568 3 32 56
4883 2076 2048 2568 5 34 57
4884 2076 2044 2568 3 33 56
4885 2076 2044 2568 6 35 58
4886 2076 2044 2568 3 34 57
4887 2076 2044 2568 4 35 59
4888 2076 2048 2568 4 32 56
4889 2076 2044 2568 6 33 58
4890 2076 2044 2568 4 32 58
4891 2076 2048 2568 3 34 58
4892 2076 2044 2568 5 31 58
4893 2076 2048 2568 4 34 58
4894 2076 2044 2568 5 34 59
4895 2076 2044 2568 4 34 57
4896 2076 2044 2568 4 33 59
4897 2076 2044 2568 6 35 59
4898 2076 2048 2568 4 34 57
4899 2076 2048 2568 3 33 58
4900 2076 2048 2568 3 32 57
4901 2076 2048 2568 5 34 57
4902 2076 2048 2568 4 33 56
4903 2076 2048 2568 6 34 58
4904 2076 2048 2568 4 35 56
4905 2072 2048 2568 5 33 58
4906 2072 2048 2568 4 34 59
4907 2072 2048 2568 5 34 57
4908 2072 2044 2568 5 34 56
4909 2072 2044 2568 3 33 57
4910 2076 2044 2568 5 33 58
4911 2076 2044 2568 5 34 57
4912 2076 2044 2568 5 34 55
4913 2076 2044 2568 4 33 58
4914 2076 2044 2568 6 31 56
4915 2076 2044 2568 4 32 58
4916 2076 2048 2568 4 32 58
4917 2076 2048 2568 3 32 58
4918 2076 2048 2568 4 35 57
4919 2076 2048 2568 3 34 58
4920 2076 2048 2568 3 34 58
4921 2076 2048 2568 4 34 57
4922 2076 2048 2568 3 36 59
4923 2076 2048 2568 5 33 57
4924 2076 2044 2568 4 32 57
4925 2076 2044 2568 5 34 57
4926 2076 2044 2568 5 34 59
4927 2076 2044 2568 5 33 58
4928 2076 2044 2568 4 33 57
4929 2076 2044 2568 4 35 56
4930 2076 2044 2568 4 35 58
4931 2076 2048 2568 5 33 57
4932 2076 2048 2568 4 33 57
4933 2076 2048 2568 3 33 56
4934 2076 2048 2568 5 34 57
4935 2076 2048 2568 6 33 57
4936 2076 2048 2568 4 35 56
4937 2076 2048 2568 4 33 58
4938 2076 2044 2568 4 35 56
4939 2076 2044 2568 4 34 58
4940 2076 2044 2568 3 36 57
4941 2076 2044 2568 2 32 58
4942 2076 2044 2568 5 33 56
4943 2076 2044 2568 4 32 56
4944 2076 2044 2568 4 36 57
4945 2076 2048 2568 5 34 58
4946 2076 2048 2568 2 35 57
4947 2076 2048 2568 5 34 57
4948 2076 2048 2568 4 33 57
4949 2076 2048 2568 3 33 58
4950 2076 2048 2568 3 35 57
4951 2076 2044 2568 5 34 57
4952 2076 2048 2568 4 34 57
4953 2076 2044 2568 4 34 58
4954 2076 2044 2568 4 35 56
4955 2076 2044 2568 5 34 57
4956 2076 2044 2568 6 36 57
4957 2076 2044 2568 6 34 57
4958 2076 2044 2568 4 34 56
4959 2076 2044 2568 4 35 58
4960 2076 2044 2568 5 35 57
4961 2076 2044 2568 4 35 58
4962 2076 2044 2568 6 34 59
4963 2076 2048 2568 5 34 57
4964 2076 2044 2568 4 34 58
4965 2076 2044 2568 4 35 57
4966 2076 2048 2568 4 34 56
4967 2076 2048 2568 5 34 56
4968 2076 2048 2568 4 35 58
4969 2072 2048 2568 6 35 56
4970 2072 2048 2568 4 34 56
4971 2072 2048 2568 5 33 58
4972 2072 2048 2568 4 35 57
4973 2072 2048 2568 5 34 58
4974 2072 2048 2568 5 33 56
4975 2072 2048 2568 6 34 58
4976 2072 2048 2568 5 32 58
4977 2072 2048 2568 5 32 56
4978 2076 2048 2568 4 37 57
4979 2076 2048 2568 4 35 59
4980 2076 2048 2568 5 33 58
4981 2076 2048 2568 4 34 57
4982 2076 2048 2568 4 33 55
4983 2076 2044 2568 4 32 56
4984 2076 2044 2568 3 34 58
4985 2076 2044 2568 6 34 59
4986 2076 2044 2568 6 33 58
4987 2076 2044 2568 5 33 58
4988 2076 2044 2568 5 33 56
4989 2076 2048 2568 4 34 57
4990 2076 2048 2568 4 34 59
4991 2076 2048 2568 6 33 58
4992 2076 2048 2568 5 34 56
4993 2076 2048 2568 4 32 57
4994 2076 2048 2568 5 35 58
4995 2076 2048 2568 5 33 57
4996 2076 2048 2568 3 34 58
4997 2076 2048 2568 7 33 57
4998 2076 2048 2568 5 34 56
4999 2076 2048 2568 5 33 57
5000 2076 2048 2568 5 34 58
5001 2076 2048 2568 4 35 57
5002 2076 2048 2568 5 33 58
5003 2076 2048 2568 4 35 58
5004 2076 2048 2568 5 33 57
5005 2076 2048 2568 4 34 59
5006 2076 2048 2568 5 34 57
5007 2076 2048 2572 6 34 58
5008 2076 2048 2572 4 34 58
5009 2076 2048 2568 4 35 58
5010 2076 2048 2568 7 35 57
5011 2076 2048 2568 4 32 58
5012 2072 2048 2568 4 36 57
5013 2072 2052 2568 6 34 58
5014 2072 2048 2572 6 35 57
5015 2072 2048 2568 5 35 58
5016 2072 2048 2568 5 34 59
5017 2072 2048 2568 6 34 58
5018 2072 2048 2568 5 33 60
5019 2072 2048 2568 5 34 57
5020 2072 2048 2568 5 33 59
5021 2076 2048 2568 4 34 58
5022 2076 2048 2568 5 36 59
5023 2076 2048 2568 2 35 57
5024 2076 2048 2568 4 32 58
5025 2076 2048 2568 5 36 57
5026 2076 2048 2568 5 34 59
5027 2076 2048 2568 5 34 59
5028 2076 2044 2568 5 35 58
5029 2076 2044 2568 6 33 57
5030 2072 2044 2568 6 35 56
5031 2072 2044 2568 6 34 57
5032 2072 2044 2568 6 34 57
5033 2072 2044 2568 6 36 58
5034 2076 2044 2568 5 36 57
5035 2076 2044 2568 4 35 57
5036 2076 2044 2568 3 35 57
5037 2076 2044 2568 4 36 58
5038 2076 2044 2568 3 33 57
5039 2076 2044 2568 5 32 58
5040 2076 2044 2568 4 33 59
5041 2076 2044 2568 4 33 57
5042 2076 2044 2568 5 34 57
5043 2076 2044 2568 6 36 57
5044 2076 2044 2568 6 34 57
5045 2076 2044 2568 5 32 57
5046 2076 2044 2568 6 32 58
5047 2076 2048 2568 6 31 58
5048 2076 2048 2568 4 34 58
5049 2076 2048 2568 5 32 58
5050 2076 2048 2568 4 35 57
5051 2076 2048 2568 4 34 57
5052 2076 2048 2568 5 36 58
5053 2076 2044 2568 3 34 58
5054 2076 2048 2568 3 33 58
5055 2076 2048 2568 4 36 58
5056 2076 2044 2568 4 36 57
5057 2076 2044 2568 4 36 59
5058 2076 2044 2568 6 34 57
5059 2076 2044 2568 6 33 58
5060 2076 2044 2568 3 34 58
5061 2076 2048 2568 4 35 60
5062 2076 2048 2568 5 34 57
5063 2076 2044 2568 6 34 57
5064 2076 2044 2568 6 35 59
5065 2076 2044 2564 3 34 57
5066 2076 2044 2568 5 35 57
5067 2076 2044 2568 3 33 56
5068 2076 2044 2568 5 35 57
5069 2076 2044 2568 5 35 57
5070 2076 2044 2568 5 33 57
5071 2076 2044 2568 4 32 58
5072 2076 2044 2568 3 33 56
5073 2076 2048 2568 5 32 55
5074 2076 2044 2568 6 32 58
5075 2076 2048 2568 5 34 57
5076 2076 2048 2568 5 34 56
5077 2076 2044 2568 5 33 56
5078 2076 2044 2568 3 34 57
5079 2076 2044 2568 6 35 60
5080 2072 2044 2568 5 34 59
5081 2072 2044 2568 6 35 57
5082 2072 2044 2564 5 33 57
5083 2072 2048 2564 4 32 58
5084 2072 2048 2568 6 34 57
5085 2072 2048 2568 5 34 57
5086 2072 2048 2568 4 35 58
5087 2072 2048 2568 5 36 58
5088 2072 2048 2568 3 33 57
5089 2072 2048 2568 6 34 57
5090 2072 2048 2568 6 33 58
5091 2076 2044 2568 3 34 58
5092 2076 2044 2568 7 37 57
5093 2072 2044 2568 7 34 57
5094 2072 2048 2568 5 33 58
5095 2072 2048 2568 4 37 57
5096 2072 2048 2568 5 34 57
5097 2072 2048 2568 4 32 56
5098 2072 2048 2568 5 35 57
5099 2072 2048 2568 4 32 56
5100 2072 2048 2568 5 36 58
5101 2072 2048 2568 4 35 58
5102 2072 2048 2568 4 33 59
5103 2072 2048 2568 5 34 57
5104 2072 2048 2568 6 35 58
5105 2072 2048 2568 6 33 58
5106 2072 2048 2568 6 34 60
5107 2076 2048 2568 5 34 58
5108 2076 2048 2568 4 33 58
5109 2076 2048 2568 4 33 55
5110 2076 2048 2568 5 35 57
5111 2076 2048 2568 6 34 58
5112 2076 2048 2568 4 31 57
5113 2076 2048 2568 3 33 57
5114 2076 2048 2568 5 33 57
5115 2072 2048 2568 5 36 56
5116 2072 2048 2568 3 34 57
5117 2072 2048 2568 5 37 57
5118 2072 2048 2568 4 37 58
5119 2072 2048 2568 5 33 58
5120 2072 2048 2568 4 36 57
5121 2072 2048 2568 5 36 58
5122 2072 2048 2568 6 33 59
5123 2072 2048 2568 6 34 57
5124 2072 2048 2568 6 34 56
5125 2072 2048 2568 5 35 56
5126 2072 2048 2568 3 35 57
5127 2072 2048 2564 5 35 58
5128 2072 2048 2564 6 33 56
5129 2076 2048 2564 4 34 55
5130 2076 2048 2564 5 33 56
5131 2072 2048 2564 5 31 56
5132 2072 2048 2564 3 35 57
5133 2072 2044 2568 3 32 58
5134 2076 2044 2568 5 33 59
5135 2076 2044 2568 5 35 57
5136 2076 2044 2568 4 33 58
5137 2076 2048 2568 4 32 56
5138 2076 2048 2568 4 32 58
5139 2076 2048 2568 7 34 58
5140 2076 2048 2568 4 32 58
5141 2076 2048 2564 5 33 56
5142 2076 2048 2564 6 35 57
5143 2076 2044 2564 5 33 58
5144 2076 2044 2564 4 33 57
5145 2076 2044 2564 5 34 56
5146 2076 2044 2564 5 34 57
5147 2076 2044 2564 5 35 58
5148 2076 2044 2568 4 34 56
5149 2076 2044 2568 3 34 57
5150 2076 2044 2568 7 34 58
5151 2076 2044 2568 5 34 57
5152 2076 2048 2568 4 34 57
5153 2076 2048 2568 4 34 58
5154 2072 2048 2568 4 35 58
5155 2072 2048 2568 5 34 57
5156 2076 2048 2568 5 34 58
5157 2076 2044 2568 4 35 58
5158 2076 2048 2568 5 34 56
5159 2076 2048 2568 5 36 58
5160 2076 2048 2568 6 33 59
5161 2076 2048 2568 4 34 57
5162 2072 2048 2568 3 33 58
5163 2076 2048 2564 7 34 58
5164 2072 2048 2568 4 33 58
5165 2072 2048 2564 5 34 55
5166 2072 2048 2564 5 32 57
5167 2072 2048 2568 5 35 58
5168 2072 2048 2568 6 35 58
5169 2072 2048 2568 4 34 57
5170 2072 2048 2568 4 35 57
5171 2072 2048 2568 4 34 58
5172 2072 2048 2568 5 34 57
5173 2072 2048 2568 4 36 57
5174 2072 2048 2568 6 32 58
5175 2072 2048 2568 5 32 58
5176 2072 2048 2568 5 35 59
5177 2072 2048 2568 4 32 57
5178 2072 2048 2568 4 37 57
5179 2072 2048 2568 6 34 58
5180 2072 2048 2568 4 33 57
5181 2072 2048 2568 4 36 58
5182 2076 2048 2568 2 34 58
5183 2076 2048 2568 3 35 59
5184 2076 2048 2564 5 34 57
5185 2076 2048 2568 5 32 59
5186 2076 2048 2568 4 35 58
5187 2076 2048 2568 5 35 57
5188 2076 2048 2568 3 32 58
5189 2076 2044 2568 5 34 58
5190 2076 2044 2568 5 35 58
5191 2072 2044 2568 5 34 58
5192 2072 2044 2568 4 35 57
5193 2072 2044 2568 5 35 56
5194 2072 2044 2568 5 34 58
5195 2072 2044 2568 3 32 57
5196 2072 2044 2568 3 33 58
5197 2072 2044 2564 4 33 58
5198 2072 2044 2564 6 33 57
5199 2072 2044 2564 4 35 58
5200 2072 2044 2564 5 33 58
5201 2072 2044 2564 4 32 57
5202 2076 2044 2564 4 35 58
5203 2076 2044 2564 4 35 55
5204 2076 2044 2564 4 34 58
5205 2076 2044 2564 5 33 57
5206 2076 2044 2564 4 34 59
5207 2076 2044 2564 7 35 58
5208 2072 2044 2568 5 33 57
5209 2072 2048 2568 3 32 56
5210 2072 2044 2568 5 34 58
5211 2072 2044 2568 5 33 56
5212 2072 2044 2568 2 35 58
5213 2072 2044 2568 6 33 58
5214 2072 2044 2568 4 35 58
5215 2076 2048 2568 3 33 58
5216 2076 2048 2568 3 35 58
5217 2076 2048 2568 4 34 57
5218 2076 2048 2568 7 33 58
5219 2076 2048 2568 5 36 57
5220 2076 2048 2568 6 35 56
5221 2076 2048 2568 2 36 56
5222 2076 2048 2568 6 35 58
5223 2076 2048 2568 5 34 59
5224 2072 2048 2568 6 32 56
5225 2072 2048 2568 6 35 58
5226 2072 2048 2568 3 32 58
5227 2076 2048 2568 4 32 58
5228 2076 2048 2568 5 34 57
5229 2076 2048 2568 4 34 56
5230 2076 2048 2568 4 35 58
5231 2076 2048 2568 6 36 58
5232 2076 2048 2568 3 35 59
5233 2076 2048 2568 3 33 59
5234 2076 2048 2568 5 35 59
5235 2076 2048 2568 6 34 59
5236 2076 2048 2568 5 32 58
5237 2076 2048 2568 5 34 58
5238 2076 2048 2568 3 36 59
5239 2076 2048 2568 5 36 59
5240 2076 2044 2568 4 34 57
5241 2076 2044 2568 5 33 57
5242 2076 2044 2568 6 31 58
5243 2076 2044 2568 3 34 57
5244 2076 2044 2568 3 32 58
5245 2076 2044 2568 4 34 58
5246 2076 2044 2568 3 33 59
5247 2076 2044 2568 4 33 57
5248 2076 2048 2568 4 32 58
5249 2076 2048 2568 5 35 57
5250 2076 2048 2568 5 35 59
5251 2076 2048 2568 3 31 58
5252 2076 2048 2568 4 35 57
5253 2076 2048 2568 7 33 57
5254 2076 2048 2564 5 32 57
5255 2076 2044 2564 5 34 59
5256 2076 2044 2564 4 33 58
5257 2076 2044 2568 3 35 58
5258 2076 2044 2568 6 35 58
5259 2076 2044 2568 4 31 58
5260 2076 2044 2568 4 35 60
5261 2076 2044 2568 5 34 57
5262 2076 2044 2568 2 32 57
5263 2076 2044 2568 5 35 58
5264 2076 2044 2568 4 32 58
5265 2076 2044 2568 6 34 55
5266 2076 2048 2568 5 35 59
5267 2076 2048 2568 4 33 57
5268 2076 2048 2568 6 34 57
5269 2076 2044 2568 5 34 56
5270 2076 2048 2568 5 32 57
5271 2076 2044 2564 5 34 56
5272 2076 2044 2564 6 35 56
5273 2076 2044 2568 5 34 57
5274 2076 2044 2568 3 33 58
5275 2076 2044 2568 4 35 60
5276 2076 2044 2568 4 33 59
5277 2076 2044 2568 2 33 58
5278 2076 2044 2568 4 35 58
5279 2076 2044 2568 3 34 58
5280 2076 2048 2568 5 33 57
5281 2076 2048 2568 5 33 58
5282 2076 2048 2568 5 32 56
5283 2076 2048 2568 4 32 59
5284 2076 2048 2568 4 34 59
5285 2076 2048 2568 4 33 58
5286 2076 2048 2568 6 32 58
5287 2076 2044 2568 4 34 59
5288 2076 2048 2568 6 36 58
5289 2072 2048 2568 3 33 57
5290 2076 2048 2568 5 34 58
5291 2076 2048 2568 6 36 57
5292 2076 2048 2568 4 35 56
5293 2076 2048 2568 5 35 59
5294 2076 2048 2568 6 32 57
5295 2076 2048 2568 5 34 57
5296 2076 2048 2568 5 33 58
5297 2076 2044 2568 4 36 57
5298 2076 2044 2568 7 33 57
5299 2076 2044 2568 5 35 56
5300 2076 2044 2568 4 33 57
5301 2076 2044 2568 5 34 57
5302 2076 2044 2568 6 34 59
5303 2076 2044 2568 3 37 57
5304 2076 2044 2564 3 35 58
5305 2076 2044 2568 3 33 58
5306 2076 2048 2568 4 35 58
5307 2076 2048 2568 6 34 56
5308 2076 2044 2568 2 33 59
5309 2076 2048 2568 4 33 58
5310 2076 2044 2568 5 35 58
5311 2076 2044 2568 4 34 58
5312 2076 2044 2572 5 33 57
5313 2076 2048 2568 3 35 56
5314 2076 2048 2568 6 37 57
5315 2076 2048 2568 4 36 57
5316 2076 2048 2568 4 36 56
5317 2076 2048 2568 5 33 56
5318 2076 2048 2568 6 34 57
5319 2076 2048 2568 4 33 58
5320 2076 2048 2568 7 34 57
5321 2072 2048 2568 5 36 58
5322 2076 2048 2568 3 33 58
5323 2076 2048 2568 5 34 58
5324 2076 2044 2568 5 35 58
5325 2076 2044 2568 5 32 57
5326 2076 2048 2568 3 35 58
5327 2076 2048 2568 4 32 57
5328 2076 2048 2564 3 34 57
5329 2076 2048 2564 3 34 58
5330 2076 2048 2564 5 33 58
5331 2076 2048 2564 5 35 59
5332 2076 2048 2564 2 35 56
5333 2076 2048 2564 6 33 59
5334 2072 2048 2564 4 32 56
5335 2072 2048 2564 4 35 56
5336 2072 2048 2564 3 35 57
5337 2076 2044 2564 6 34 57
5338 2072 2044 2564 5 32 57
5339 2072 2044 2564 4 32 57
5340 2072 2048 2564 4 33 58
5341 2072 2048 2564 4 36 58
5342 2076 2048 2568 4 36 58
5343 2076 2048 2568 5 33 57
5344 2076 2048 2568 2 34 58
5345 2072 2048 2568 4 34 57
5346 2072 2048 2568 4 33 58
5347 2072 2048 2568 4 33 58
5348 2072 2048 2564 3 34 57
5349 2072 2048 2568 3 32 57
5350 2072 2048 2568 5 35 57
5351 2072 2044 2568 5 34 59
5352 2076 2044 2568 4 33 57
5353 2076 2044 2568 4 34 57
5354 2076 2044 2568 5 35 58
5355 2072 2044 2568 5 33 59
5356 2076 2044 2568 4 36 58
5357 2076 2048 2568 3 33 57
5358 2076 2048 2568 6 35 57
5359 2076 2048 2568 1 34 57
5360 2076 2048 2568 4 34 58
5361 2076 2044 2568 4 37 58
5362 2076 2044 2568 5 32 57
5363 2076 2048 2568 4 34 56
5364 2076 2048 2568 6 36 57
5365 2076 2044 2568 4 32 59
5366 2076 2044 2568 3 34 57
5367 2076 2044 2568 4 35 57
5368 2076 2044 2568 3 37 55
5369 2076 2044 2568 5 35 56
5370 2076 2048 2568 5 34 59
5371 2076 2044 2568 4 35 56
5372 2076 2044 2568 6 33 58
5373 2076 2048 2568 6 32 58
5374 2076 2048 2568 4 35 58
5375 2076 2048 2568 3 33 58
5376 2076 2048 2568 5 32 57
5377 2076 2044 2568 4 33 58
5378 2076 2048 2568 6 32 58
5379 2076 2048 2568 6 35 59
5380 2076 2048 2568 5 33 58
5381 2076 2048 2568 3 35 56
5382 2076 2048 2568 4 33 57
5383 2076 2048 2568 4 35 56
5384 2076 2048 2568 4 34 60
5385 2076 2048 2568 4 35 57
5386 2076 2048 2568 3 34 57
5387 2076 2048 2568 6 37 57
5388 2076 2044 2568 4 36 57
5389 2076 2048 2564 5 35 57
5390 2076 2048 2568 5 35 58
5391 2076 2044 2564 5 32 57
5392 2076 2044 2564 4 35 58
5393 2076 2048 2564 6 34 58
5394 2076 2048 2564 4 33 58
5395 2076 2048 2564 1 35 57
5396 2076 2048 2564 6 34 57
5397 2076 2048 2564 6 34 58
5398 2076 2048 2564 6 34 59
5399 2076 2048 2568 5 31 58
5400 2076 2048 2564 7 33 58
5401 2076 2044 2568 5 32 59
5402 2076 2044 2568 5 34 58
5403 2076 2048 2568 6 35 57
5404 2076 2048 2568 3 32 55
5405 2076 2048 2568 3 35 57
5406 2076 2048 2568 5 37 57
5407 2076 2048 2568 5 35 56
5408 2076 2048 2568 3 32 58
5409 2076 2048 2568 4 35 56
5410 2076 2048 2568 5 36 56
5411 2076 2048 2568 4 34 58
5412 2076 2044 2568 4 33 59
5413 2076 2044 2568 5 32 58
5414 2076 2044 2568 4 34 57
5415 2076 2044 2568 4 34 56
5416 2076 2048 2568 4 32 58
5417 2076 2048 2568 5 35 58
5418 2076 2048 2568 3 35 56
5419 2076 2048 2568 2 34 58
5420 2076 2048 2564 5 35 58
5421 2076 2048 2568 2 34 59
5422 2076 2048 2568 5 35 57
5423 2076 2048 2568 5 34 57
5424 2072 2048 2568 5 34 58
5425 2076 2044 2564 3 34 60
5426 2076 2048 2564 7 34 58
5427 2076 2048 2564 6 35 58
5428 2076 2048 2568 4 33 57
5429 2076 2048 2564 4 33 57
5430 2076 2048 2568 4 35 57
5431 2076 2044 2564 4 34 57
5432 2076 2044 2564 5 33 57
5433 2076 2048 2568 6 34 56
5434 2076 2048 2568 4 35 57
5435 2076 2048 2568 6 35 56
5436 2076 2048 2568 3 34 59
5437 2076 2048 2568 2 34 58
5438 2072 2048 2568 4 33 58
5439 2072 2048 2568 5 35 57
5440 2072 2048 2568 4 33 59
5441 2072 2048 2568 4 34 57
5442 2072 2048 2568 5 34 57
5443 2072 2048 2568 5 35 57
5444 2072 2044 2568 4 35 57
5445 2072 2048 2568 3 36 57
5446 2072 2048 2568 6 35 56
5447 2076 2048 2568 5 33 57
5448 2072 2048 2568 2 33 57
5449 2072 2048 2564 5 36 57
5450 2072 2048 2564 3 35 56
5451 2076 2048 2564 4 33 57
5452 2076 2048 2564 5 34 58
5453 2072 2048 2564 5 33 57
5454 2072 2048 2564 4 34 58
5455 2072 2048 2564 4 34 59
5456 2072 2048 2564 3 37 58
5457 2072 2048 2564 3 35 57
5458 2072 2048 2568 5 34 58
5459 2072 2048 2568 4 33 59
5460 2072 2048 2568 4 36 57
5461 2072 2048 2568 4 34 55
5462 2072 2048 2568 5 33 57
5463 2076 2048 2568 4 32 58
5464 2076 2048 2568 4 33 59
5465 2076 2048 2568 3 32 57
5466 2076 2048 2568 4 33 57
5467 2072 2048 2568 5 34 57
5468 2076 2048 2568 4 33 58
5469 2076 2048 2568 3 34 58
5470 2076 2048 2568 5 36 57
5471 2072 2048 2568 4 32 59
5472 2072 2048 2568 3 34 58
5473 2072 2048 2568 4 33 58
5474 2072 2044 2568 5 35 58
5475 2072 2048 2568 5 34 57
5476 2072 2048 2568 6 35 59
5477 2072 2048 2568 4 35 57
5478 2076 2048 2568 4 34 58
5479 2076 2048 2568 4 32 57
5480 2076 2048 2568 4 35 57
5481 2076 2048 2568 7 35 58
5482 2076 2048 2568 4 36 57
5483 2076 2048 2568 5 35 58
5484 2076 2048 2568 6 33 57
5485 2076 2048 2568 3 34 60
5486 2076 2048 2568 7 34 56
5487 2076 2048 2568 6 33 57
5488 2076 2048 2564 3 33 58
5489 2076 2048 2564 4 36 56
5490 2076 2048 2564 6 34 55
5491 2076 2048 2564 4 36 59
