t_s,seq,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
1.356,7618,0.01,-0.06,-0.05,-0.020,-0.012,-1.003,2072,2056,2576,18,38,57
1.361,7619,0.07,0.06,0.01,-0.020,-0.012,-1.003,2072,2056,2576,19,36,56
1.366,7620,0.07,-0.00,-0.05,-0.020,-0.012,-1.003,2072,2056,2576,19,37,57
1.371,7621,-0.05,-0.00,-0.05,-0.020,-0.012,-1.003,2072,2056,2576,17,37,57
1.376,7622,-0.12,-0.00,-0.05,-0.020,-0.012,-1.003,2072,2056,2576,16,37,57
1.381,7623,-0.05,-0.06,0.01,-0.020,-0.012,-1.003,2072,2056,2576,17,38,56
1.386,7624,0.07,-0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,38,56
1.391,7625,0.07,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,19,36,57
1.396,7626,0.01,-0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,38,57
1.401,7627,-0.05,-0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,38,56
1.406,7628,-0.05,-0.12,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,39,56
1.411,7629,-0.12,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,16,37,57
1.416,7630,0.01,-0.18,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,40,56
1.421,7631,-0.05,-0.06,0.01,-0.020,-0.012,-1.003,2072,2056,2576,17,38,56
1.426,7632,-0.05,-0.00,0.01,-0.020,-0.012,-1.003,2072,2056,2576,17,37,56
1.431,7633,0.01,0.06,0.07,-0.020,-0.012,-1.003,2072,2056,2576,18,36,55
1.436,7634,-0.05,-0.00,0.07,-0.020,-0.012,-1.003,2072,2056,2576,17,37,55
1.441,7635,-0.05,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,36,56
1.446,7636,-0.05,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,36,56
1.451,7637,-0.05,0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,17,36,55
1.456,7638,0.01,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,37,57
1.461,7639,-0.05,0.12,0.07,-0.020,-0.012,-0.995,2072,2056,2572,17,35,55
1.466,7640,0.01,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,37,56
1.471,7641,0.07,-0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,19,38,57
1.476,7642,0.07,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,19,37,57
1.481,7643,0.01,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,37,57
1.486,7644,0.07,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,19,37,55
1.491,7645,-0.05,0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,17,36,55
1.496,7646,0.01,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,37,56
1.501,7647,-0.12,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,16,36,57
1.506,7648,-0.05,0.06,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,17,36,58
1.511,7649,-0.05,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,36,56
1.516,7650,-0.05,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,37,56
1.521,7651,0.07,-0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,38,56
1.526,7652,0.01,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,36,57
1.531,7653,0.07,-0.00,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,19,37,58
1.536,7654,0.01,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,36,56
1.541,7655,0.07,-0.06,0.13,-0.020,-0.012,-0.995,2072,2056,2572,19,38,54
1.546,7656,0.07,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,19,36,57
1.551,7657,-0.05,0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,17,36,55
1.556,7658,-0.05,-0.06,0.13,-0.028,-0.012,-0.995,2068,2056,2572,17,38,54
1.561,7659,0.01,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,18,37,55
1.566,7660,0.01,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,36,56
1.571,7661,0.07,-0.12,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,39,56
1.576,7662,0.01,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,37,56
1.581,7663,0.01,-0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,38,56
1.586,7664,0.07,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,19,37,56
1.591,7665,0.01,0.06,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,18,36,57
1.596,7666,0.01,-0.06,0.13,-0.028,-0.020,-0.995,2068,2060,2572,18,38,54
1.601,7667,0.07,0.06,0.07,-0.028,-0.020,-0.988,2068,2060,2568,19,36,55
1.606,7668,0.01,-0.00,0.01,-0.028,-0.012,-0.988,2068,2056,2568,18,37,56
1.611,7669,0.01,0.06,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,18,36,57
1.616,7670,0.01,-0.00,0.13,-0.028,-0.012,-0.988,2068,2056,2568,18,37,54
1.621,7671,0.07,-0.12,-0.12,-0.028,-0.012,-0.988,2068,2056,2568,19,39,58
1.626,7672,-0.05,0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,17,36,57
1.631,7673,0.01,-0.06,0.07,-0.028,-0.012,-0.988,2068,2056,2568,18,38,55
1.636,7674,0.07,0.12,0.07,-0.028,-0.012,-0.988,2068,2056,2568,19,35,55
1.641,7675,0.07,0.06,0.01,-0.020,-0.012,-0.988,2072,2056,2568,19,36,56
1.646,7676,0.07,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,36,56
1.651,7677,0.01,-0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,38,57
1.656,7678,0.07,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,19,37,56
1.661,7679,0.01,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,37,56
1.667,7680,0.01,0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,18,36,55
1.671,7681,0.01,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,37,56
1.676,7682,-0.05,0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,36,57
1.681,7683,0.01,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,38,57
1.686,7684,0.01,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,18,36,56
1.691,7685,0.01,-0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,18,38,57
1.696,7686,0.07,-0.06,0.01,-0.020,-0.012,-0.988,2072,2056,2568,19,38,56
1.701,7687,0.07,-0.06,0.01,-0.020,-0.012,-0.988,2072,2056,2568,19,38,56
1.706,7688,0.07,0.06,0.01,-0.020,-0.012,-0.988,2072,2056,2568,19,36,56
1.711,7689,0.07,0.12,0.07,-0.020,-0.012,-0.988,2072,2056,2568,19,35,55
1.716,7690,-0.05,-0.00,0.07,-0.020,-0.012,-0.988,2072,2056,2568,17,37,55
1.721,7691,-0.05,0.06,0.07,-0.028,-0.012,-0.988,2068,2056,2568,17,36,55
1.726,7692,0.01,0.06,0.07,-0.028,-0.020,-0.988,2068,2060,2568,18,36,55
1.731,7693,0.07,0.12,0.01,-0.028,-0.020,-0.988,2068,2060,2568,19,35,56
1.736,7694,0.01,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,37,56
1.741,7695,0.07,0.12,0.01,-0.028,-0.012,-0.988,2068,2056,2568,19,35,56
1.746,7696,-0.12,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,16,37,56
1.751,7697,0.01,0.18,0.01,-0.028,-0.012,-0.988,2068,2056,2568,18,34,56
1.756,7698,0.07,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,19,36,56
1.761,7699,0.01,0.06,0.13,-0.028,-0.012,-0.988,2068,2056,2568,18,36,54
1.766,7700,0.01,-0.00,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,18,37,58
1.771,7701,0.01,-0.00,0.07,-0.020,-0.020,-0.995,2072,2060,2572,18,37,55
1.776,7702,-0.05,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,37,57
1.781,7703,0.01,-0.00,0.01,-0.020,-0.020,-0.995,2072,2060,2572,18,37,56
1.787,7704,0.01,0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,18,36,55
1.791,7705,0.07,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,19,37,56
1.796,7706,0.07,-0.12,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,19,39,58
1.801,7707,-0.05,-0.00,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,17,37,57
1.806,7708,0.01,0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,36,57
1.811,7709,0.01,0.06,0.01,-0.020,-0.012,-0.988,2072,2056,2568,18,36,56
1.816,7710,0.07,0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,19,36,57
1.821,7711,0.01,-0.06,0.07,-0.020,-0.012,-0.988,2072,2056,2568,18,38,55
1.827,7712,-0.12,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,16,37,56
1.831,7713,0.07,0.12,-0.12,-0.020,-0.012,-0.988,2072,2056,2568,19,35,58
1.836,7714,-0.05,-0.00,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,17,37,57
1.841,7715,0.01,0.12,0.07,-0.020,-0.012,-0.988,2072,2056,2568,18,35,55
1.846,7716,-0.05,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,17,37,56
1.851,7717,0.01,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,18,37,56
1.856,7718,-0.05,-0.00,-0.12,-0.020,-0.012,-0.988,2072,2056,2568,17,37,58
1.861,7719,-0.05,-0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,17,38,57
1.867,7720,0.07,-0.06,-0.12,-0.020,-0.012,-0.988,2072,2056,2568,19,38,58
1.871,7721,0.07,-0.00,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,19,37,57
1.876,7722,0.01,-0.12,0.01,-0.020,-0.012,-0.988,2072,2056,2568,18,39,56
1.881,7723,-0.05,0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,35,57
1.886,7724,-0.05,0.12,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,17,35,58
1.891,7725,-0.05,0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,35,57
1.896,7726,0.07,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,19,37,55
1.901,7727,0.07,0.18,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,34,56
1.907,7728,0.01,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,36,57
1.911,7729,-0.05,0.12,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,35,56
1.916,7730,0.07,0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,19,36,55
1.921,7731,0.07,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,19,37,56
1.926,7732,0.01,0.06,0.01,-0.028,-0.012,-1.003,2068,2056,2576,18,36,56
1.931,7733,-0.12,0.06,-0.05,-0.028,-0.012,-1.003,2068,2056,2576,16,36,57
1.936,7734,0.01,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,36,56
1.941,7735,0.01,0.12,0.13,-0.020,-0.012,-1.003,2072,2056,2576,18,35,54
1.947,7736,-0.05,-0.00,0.01,-0.020,-0.012,-1.003,2072,2056,2576,17,37,56
1.952,7737,-0.12,-0.06,-0.05,-0.020,-0.012,-1.003,2072,2056,2576,16,38,57
1.957,7738,-0.05,-0.06,-0.05,-0.020,-0.012,-1.003,2072,2056,2576,17,38,57
1.961,7739,-0.05,0.12,-0.12,-0.020,-0.012,-1.003,2072,2056,2576,17,35,58
1.967,7740,0.01,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,37,57
1.971,7741,0.07,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,37,56
1.977,7742,-0.05,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,36,57
1.982,7743,-0.05,0.12,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,35,56
1.987,7744,0.01,0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,35,57
1.992,7745,0.01,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,18,37,55
1.997,7746,-0.05,-0.00,0.13,-0.020,-0.012,-0.995,2072,2056,2572,17,37,54
2.002,7747,-0.05,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,37,56
2.007,7748,0.13,-0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,20,38,57
2.012,7749,-0.05,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,38,57
2.017,7750,0.01,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,36,56
2.022,7751,0.13,-0.00,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,20,37,57
2.027,7752,0.01,-0.06,0.01,-0.020,-0.020,-0.995,2072,2060,2572,18,38,56
2.032,7753,-0.05,-0.06,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,38,56
2.037,7754,-0.05,0.06,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,17,36,57
2.042,7755,0.01,0.06,0.07,-0.020,-0.020,-0.995,2072,2060,2572,18,36,55
2.047,7756,-0.12,-0.00,0.13,-0.020,-0.020,-0.995,2072,2060,2572,16,37,54
2.052,7757,-0.05,0.06,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,36,56
2.057,7758,0.01,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,36,57
2.062,7759,-0.05,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,38,56
2.067,7760,0.01,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,38,56
2.072,7761,0.07,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,19,38,57
2.077,7762,0.01,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,37,56
2.082,7763,0.01,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,36,56
2.087,7764,0.07,-0.00,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,19,37,57
2.092,7765,0.01,-0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,18,38,55
2.097,7766,0.13,0.12,0.01,-0.028,-0.012,-0.995,2068,2056,2572,20,35,56
2.102,7767,0.01,0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,36,57
2.107,7768,0.01,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,37,56
2.112,7769,-0.05,-0.18,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,40,56
2.117,7770,0.01,-0.00,-0.12,-0.028,-0.012,-0.995,2068,2056,2572,18,37,58
2.122,7771,0.01,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,38,56
2.127,7772,0.01,-0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,18,38,55
2.132,7773,0.01,0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,35,57
2.137,7774,0.01,0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,18,36,55
2.142,7775,0.07,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,37,56
2.147,7776,0.01,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,18,37,55
2.152,7777,0.07,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,37,56
2.157,7778,-0.05,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,36,56
2.162,7779,0.01,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,36,56
2.167,7780,0.07,-0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,19,38,57
2.172,7781,0.07,-0.06,0.13,-0.020,-0.012,-0.995,2072,2056,2572,19,38,54
2.177,7782,0.01,-0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,38,57
2.182,7783,-0.05,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,36,57
2.187,7784,-0.12,-0.12,0.07,-0.020,-0.012,-0.995,2072,2056,2572,16,39,55
2.192,7785,0.01,0.06,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,18,36,58
2.197,7786,0.01,-0.00,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,18,37,58
2.202,7787,0.07,-0.06,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,19,38,57
2.207,7788,0.07,0.06,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,19,36,57
2.212,7789,0.01,0.12,-0.12,-0.020,-0.020,-0.995,2072,2060,2572,18,35,58
2.217,7790,-0.05,0.12,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,35,56
2.222,7791,0.01,-0.12,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,18,39,57
2.227,7792,0.07,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,19,36,57
2.232,7793,-0.05,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,37,56
2.237,7794,-0.05,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,37,57
2.242,7795,-0.12,0.12,0.01,-0.020,-0.012,-0.995,2072,2056,2572,16,35,56
2.247,7796,0.01,0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,35,57
2.252,7797,0.07,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,19,37,56
2.257,7798,0.01,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,18,37,55
2.262,7799,0.01,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,37,57
2.267,7800,0.07,-0.00,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,19,37,57
2.272,7801,0.07,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,19,37,55
2.277,7802,0.01,0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,18,36,55
2.282,7803,0.07,-0.00,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,19,37,58
2.287,7804,0.01,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,18,37,55
2.296,7805,0.01,0.06,0.13,-0.020,-0.012,-0.995,2072,2056,2572,18,36,54
2.297,7806,-0.05,-0.00,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,37,56
2.302,7807,-0.12,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,16,37,56
2.307,7808,-0.12,-0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,16,38,55
2.312,7809,-0.12,0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,16,36,55
2.317,7810,0.01,-0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,38,56
2.322,7811,0.01,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,37,56
2.327,7812,0.01,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,36,56
2.332,7813,0.01,-0.00,0.07,-0.028,-0.012,-0.995,2068,2056,2572,18,37,55
2.337,7814,-0.05,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,36,56
2.342,7815,-0.05,-0.06,0.13,-0.028,-0.012,-0.995,2068,2056,2572,17,38,54
2.347,7816,0.01,0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,36,57
2.352,7817,-0.05,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,38,56
2.357,7818,-0.05,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,38,57
2.362,7819,0.01,0.06,0.07,-0.028,-0.020,-0.995,2068,2060,2572,18,36,55
2.367,7820,-0.12,-0.00,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,16,37,57
2.372,7821,-0.05,-0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,38,56
2.377,7822,0.01,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,36,56
2.382,7823,-0.05,0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,35,57
2.387,7824,0.01,0.18,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,34,57
2.392,7825,0.01,0.18,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,34,57
2.397,7826,-0.05,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,36,56
2.402,7827,0.01,0.18,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,18,34,57
2.407,7828,-0.12,0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,16,35,57
2.412,7829,0.07,0.12,0.07,-0.020,-0.012,-0.995,2072,2056,2572,19,35,55
2.417,7830,0.01,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,38,57
2.422,7831,0.07,-0.00,0.07,-0.020,-0.012,-0.995,2072,2056,2572,19,37,55
2.427,7832,0.07,0.12,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,19,35,58
2.432,7833,0.01,0.06,0.13,-0.020,-0.012,-0.995,2072,2056,2572,18,36,54
2.437,7834,0.01,0.12,0.07,-0.020,-0.012,-0.995,2072,2056,2572,18,35,55
2.442,7835,0.01,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,36,57
2.447,7836,0.07,0.12,0.13,-0.028,-0.012,-0.995,2068,2056,2572,19,35,54
2.452,7837,0.01,0.12,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,35,56
2.457,7838,0.07,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,19,36,56
2.462,7839,-0.05,-0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,17,38,55
2.467,7840,0.01,-0.00,-0.12,-0.028,-0.012,-0.995,2068,2056,2572,18,37,58
2.472,7841,0.13,-0.00,0.07,-0.028,-0.012,-0.988,2068,2056,2568,20,37,55
2.477,7842,0.07,-0.12,0.01,-0.028,-0.012,-0.995,2068,2056,2572,19,39,56
2.482,7843,0.01,-0.00,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,37,57
2.487,7844,0.07,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,19,38,57
2.492,7845,0.07,0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,19,36,57
2.497,7846,-0.05,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,36,56
2.502,7847,-0.05,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,38,56
2.507,7848,0.01,-0.00,0.07,-0.028,-0.012,-0.995,2068,2056,2572,18,37,55
2.512,7849,-0.05,0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,36,57
2.517,7850,-0.05,0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,36,57
2.522,7851,0.01,-0.00,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,37,57
2.527,7852,0.01,0.12,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,35,57
2.532,7853,-0.05,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,38,57
2.537,7854,-0.12,-0.00,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,16,37,57
2.542,7855,0.07,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,19,37,56
2.547,7856,0.01,0.12,0.13,-0.028,-0.020,-0.995,2068,2060,2572,18,35,54
2.552,7857,0.01,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,36,56
2.557,7858,-0.05,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,38,57
2.562,7859,0.01,-0.00,-0.12,-0.028,-0.020,-0.995,2068,2060,2572,18,37,58
2.567,7860,0.07,-0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,19,38,56
2.572,7861,0.07,-0.06,-0.12,-0.028,-0.020,-0.995,2068,2060,2572,19,38,58
2.577,7862,-0.05,0.12,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,35,57
2.582,7863,-0.12,0.06,0.07,-0.028,-0.020,-0.995,2068,2060,2572,16,36,55
2.587,7864,0.07,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,19,37,56
2.592,7865,0.01,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,36,57
2.597,7866,0.01,-0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,38,56
2.602,7867,0.07,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,19,36,56
2.607,7868,-0.05,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,38,56
2.612,7869,-0.12,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,16,38,56
2.617,7870,-0.05,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,36,56
2.622,7871,-0.12,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,16,38,57
2.627,7872,-0.05,0.06,-0.12,-0.028,-0.012,-0.995,2068,2056,2572,17,36,58
2.632,7873,-0.05,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,36,56
2.637,7874,-0.05,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,38,57
2.642,7875,0.01,0.12,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,35,57
2.647,7876,0.01,0.12,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,35,56
2.652,7877,-0.05,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,37,56
2.657,7878,-0.12,-0.12,0.07,-0.020,-0.020,-0.995,2072,2060,2572,16,39,55
2.662,7879,-0.05,-0.12,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,39,56
2.667,7880,0.01,0.06,0.07,-0.020,-0.020,-0.988,2072,2060,2568,18,36,55
2.672,7881,-0.05,-0.06,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,38,56
2.677,7882,-0.05,0.18,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,17,34,57
2.682,7883,-0.05,-0.00,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,37,56
2.687,7884,-0.05,-0.06,-0.12,-0.020,-0.012,-0.988,2072,2056,2568,17,38,58
2.692,7885,-0.12,-0.00,0.01,-0.020,-0.020,-0.995,2072,2060,2572,16,37,56
2.697,7886,-0.05,-0.00,0.07,-0.020,-0.020,-0.995,2072,2060,2572,17,37,55
2.702,7887,-0.12,-0.12,0.01,-0.028,-0.020,-0.995,2068,2060,2572,16,39,56
2.707,7888,-0.05,-0.00,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,17,37,57
2.712,7889,0.01,-0.18,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,40,56
2.717,7890,-0.05,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,37,56
2.722,7891,0.07,-0.12,0.01,-0.028,-0.020,-0.995,2068,2060,2572,19,39,56
2.727,7892,0.01,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,37,56
2.732,7893,-0.05,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,36,56
