t,wall,state,action,arm,b,emerg,raw_thr,raw_roll,raw_pitch,raw_yaw,sent_roll,sent_pitch,sent_gaz,sent_yaw
59.487,1782952285.029,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.002,0.015,,,,
59.522,1782952285.065,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.000,0.003,0.014,,,,
59.557,1782952285.100,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.003,0.014,,,,
59.592,1782952285.135,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.003,0.014,,,,
59.627,1782952285.170,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.001,0.014,,,,
59.662,1782952285.205,ARMED,LAND,1.00,-1.00,-1.00,-0.996,0.001,0.003,0.014,,,,
59.697,1782952285.240,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.002,0.014,,,,
59.732,1782952285.275,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.002,0.013,,,,
59.767,1782952285.310,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.003,0.016,,,,
59.803,1782952285.345,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.002,0.014,,,,
59.838,1782952285.380,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.000,0.002,0.014,,,,
59.873,1782952285.415,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.002,0.014,,,,
59.908,1782952285.451,ARMED,LAND,1.00,-1.00,-1.00,-0.993,0.000,0.002,0.015,,,,
59.943,1782952285.485,ARMED,LAND,1.00,-1.00,-1.00,-0.996,0.000,0.003,0.015,,,,
59.978,1782952285.521,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.002,0.015,,,,
60.013,1782952285.555,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.000,0.003,0.014,,,,
60.048,1782952285.590,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.002,0.016,,,,
60.083,1782952285.625,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.000,0.002,0.016,,,,
60.118,1782952285.660,ARMED,LAND,1.00,-1.00,-1.00,-0.992,0.001,0.002,0.015,,,,
60.153,1782952285.696,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.002,0.017,,,,
60.188,1782952285.731,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.002,0.015,,,,
60.223,1782952285.766,ARMED,LAND,1.00,-1.00,-1.00,-0.996,0.001,0.003,0.015,,,,
60.258,1782952285.800,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.003,0.014,,,,
60.293,1782952285.836,ARMED,LAND,1.00,-1.00,-1.00,-0.996,0.001,0.002,0.014,,,,
60.328,1782952285.870,ARMED,LAND,1.00,-1.00,-1.00,-0.992,0.000,0.003,0.016,,,,
60.363,1782952285.905,ARMED,LAND,1.00,-1.00,-1.00,-0.993,0.001,0.002,0.016,,,,
60.398,1782952285.940,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.000,0.002,0.015,,,,
60.433,1782952285.976,ARMED,LAND,1.00,-1.00,-1.00,-0.993,0.000,0.003,0.013,,,,
60.468,1782952286.011,ARMED,LAND,1.00,-1.00,-1.00,-0.997,0.000,0.002,0.013,,,,
60.503,1782952286.046,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.002,0.015,,,,
60.538,1782952286.081,ARMED,LAND,1.00,-1.00,-1.00,-0.994,0.001,0.002,0.014,,,,
60.573,1782952286.116,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.002,0.014,,,,
60.608,1782952286.151,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.003,0.014,,,,
60.643,1782952286.186,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.001,0.014,,,,
60.678,1782952286.221,ARMED,LAND,1.00,-1.00,-1.00,-0.996,0.001,0.002,0.014,,,,
60.713,1782952286.256,ARMED,LAND,1.00,-1.00,-1.00,-0.996,0.001,0.002,0.015,,,,
60.748,1782952286.290,ARMED,LAND,1.00,-1.00,-1.00,-0.996,0.001,0.003,0.014,,,,
60.783,1782952286.326,ARMED,LAND,1.00,-1.00,-1.00,-0.995,0.001,0.002,0.015,,,,
60.818,1782952286.361,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.996,0.000,0.002,0.014,0.000,0.000,-0.993,0.000
60.854,1782952286.396,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.997,0.002,0.002,0.016,0.000,0.000,-0.995,0.000
60.888,1782952286.431,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.001,0.015,0.000,0.000,-0.990,0.000
60.923,1782952286.466,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.000,0.002,0.015,0.000,0.000,-0.991,0.000
60.958,1782952286.501,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.993,0.001,0.002,0.014,0.000,0.000,-0.988,0.000
60.994,1782952286.536,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.993,0.001,0.002,0.016,0.000,0.000,-0.988,0.000
61.029,1782952286.571,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.000,0.002,0.015,0.000,0.000,-0.991,0.000
61.064,1782952286.606,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.001,0.002,0.015,0.000,0.000,-0.991,0.000
61.099,1782952286.641,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.993,0.002,0.003,0.014,0.000,0.000,-0.988,0.000
61.134,1782952286.677,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.003,0.015,0.000,0.000,-0.990,0.000
61.169,1782952286.712,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.002,0.014,0.000,0.000,-0.990,0.000
61.204,1782952286.747,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.001,0.001,0.013,0.000,0.000,-0.986,0.000
61.239,1782952286.782,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.001,0.003,0.016,0.000,0.000,-0.991,0.000
61.275,1782952286.817,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.002,0.013,0.000,0.000,-0.990,0.000
61.310,1782952286.852,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.993,0.000,0.004,0.014,0.000,0.000,-0.988,0.000
61.345,1782952286.887,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.996,0.001,0.001,0.016,0.000,0.000,-0.993,0.000
61.380,1782952286.922,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.001,0.003,0.014,0.000,0.000,-0.991,0.000
61.415,1782952286.957,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.000,0.003,0.016,0.000,0.000,-0.991,0.000
61.449,1782952286.992,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.000,0.003,0.014,0.000,0.000,-0.991,0.000
61.484,1782952287.027,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.996,0.000,0.003,0.014,0.000,0.000,-0.993,0.000
61.520,1782952287.062,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.002,0.002,0.014,0.000,0.000,-0.990,0.000
61.555,1782952287.097,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.014,0.000,0.000,-0.985,0.000
61.590,1782952287.133,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.001,0.002,0.014,0.000,0.000,-0.991,0.000
61.625,1782952287.168,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.002,0.016,0.000,0.000,-0.990,0.000
61.660,1782952287.203,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.004,0.014,0.000,0.000,-0.990,0.000
61.696,1782952287.238,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.001,0.002,0.015,0.000,0.000,-0.991,0.000
61.731,1782952287.273,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.993,0.002,0.005,0.014,0.000,0.000,-0.988,0.000
61.766,1782952287.309,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.000,0.003,0.015,0.000,0.000,-0.991,0.000
61.801,1782952287.344,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.000,0.002,0.016,0.000,0.000,-0.990,0.000
61.837,1782952287.379,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.993,0.001,0.002,0.014,0.000,0.000,-0.988,0.000
61.872,1782952287.414,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.002,0.015,0.000,0.000,-0.990,0.000
61.907,1782952287.449,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.000,0.003,0.013,0.000,0.000,-0.990,0.000
61.942,1782952287.485,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.002,0.003,0.015,0.000,0.000,-0.990,0.000
61.977,1782952287.520,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.997,0.000,0.003,0.014,0.000,0.000,-0.995,0.000
62.012,1782952287.555,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.003,0.015,0.000,0.000,-0.990,0.000
62.047,1782952287.590,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.002,0.013,0.000,0.000,-0.990,0.000
62.083,1782952287.625,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.001,0.014,0.000,0.000,-0.990,0.000
62.118,1782952287.660,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.000,0.003,0.013,0.000,0.000,-0.991,0.000
62.153,1782952287.696,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.002,0.014,0.000,0.000,-0.990,0.000
62.188,1782952287.731,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.003,0.014,0.000,0.000,-0.990,0.000
62.223,1782952287.766,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.001,0.003,0.015,0.000,0.000,-0.990,0.000
62.259,1782952287.801,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.001,0.003,0.014,0.000,0.000,-0.991,0.000
62.294,1782952287.836,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.002,0.003,0.014,0.000,0.000,-0.991,0.000
62.329,1782952287.871,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.995,0.002,0.003,0.014,0.000,0.000,-0.991,0.000
62.364,1782952287.906,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.002,0.002,0.017,,,,
62.399,1782952287.941,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.000,0.002,0.015,,,,
62.433,1782952287.976,DISARMED,idle,-1.00,0.00,-1.00,-0.992,0.000,0.003,0.013,,,,
62.468,1782952288.011,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.001,0.003,0.016,,,,
62.503,1782952288.045,DISARMED,idle,-1.00,0.00,-1.00,-0.992,0.001,0.002,0.014,,,,
62.538,1782952288.080,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.001,0.003,0.015,,,,
62.572,1782952288.115,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.002,0.014,,,,
62.607,1782952288.150,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.003,0.014,,,,
62.642,1782952288.185,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.001,0.003,0.014,,,,
62.677,1782952288.219,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.000,0.002,0.014,,,,
62.712,1782952288.254,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.003,0.016,,,,
62.747,1782952288.289,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.003,0.014,,,,
62.781,1782952288.323,DISARMED,idle,-1.00,0.00,-1.00,-0.993,0.001,0.002,0.014,,,,
62.815,1782952288.358,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.003,0.013,,,,
62.850,1782952288.393,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.001,0.003,0.014,,,,
62.885,1782952288.427,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.003,0.014,,,,
62.919,1782952288.462,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.002,0.015,,,,
62.954,1782952288.497,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.001,0.002,0.013,,,,
62.989,1782952288.531,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.002,0.002,0.014,,,,
63.024,1782952288.566,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.001,0.003,0.015,,,,
63.058,1782952288.601,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.003,0.016,,,,
63.093,1782952288.635,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.002,0.003,0.013,,,,
63.127,1782952288.670,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.002,0.014,,,,
63.162,1782952288.705,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.003,0.013,,,,
63.197,1782952288.740,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.003,0.015,,,,
63.232,1782952288.774,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.002,0.014,,,,
63.267,1782952288.810,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.002,0.015,,,,
63.302,1782952288.844,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.000,0.002,0.014,,,,
63.337,1782952288.879,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.002,0.003,0.014,,,,
63.371,1782952288.914,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.002,0.015,,,,
63.406,1782952288.949,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.003,0.014,,,,
63.441,1782952288.984,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.001,0.004,0.014,,,,
63.476,1782952289.018,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.003,0.015,,,,
63.511,1782952289.053,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.002,0.013,,,,
63.545,1782952289.088,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.002,0.014,,,,
63.580,1782952289.123,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.000,0.002,0.015,,,,
63.615,1782952289.158,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.002,0.014,,,,
63.649,1782952289.192,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.002,0.003,0.015,,,,
63.684,1782952289.227,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.003,0.013,,,,
63.719,1782952289.261,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.002,0.003,0.015,,,,
63.753,1782952289.296,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.003,0.013,,,,
63.788,1782952289.331,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.003,0.014,,,,
63.822,1782952289.365,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.002,0.004,0.015,,,,
63.857,1782952289.400,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.003,0.014,,,,
63.892,1782952289.435,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.003,0.014,,,,
63.927,1782952289.469,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.000,0.002,0.015,,,,
63.962,1782952289.504,DISARMED,idle,-1.00,0.00,-1.00,-0.993,0.002,0.003,0.016,,,,
63.997,1782952289.539,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.002,0.015,,,,
64.031,1782952289.574,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.002,0.014,,,,
64.066,1782952289.609,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.002,0.016,,,,
64.101,1782952289.644,DISARMED,idle,-1.00,0.00,-1.00,-0.993,0.001,0.002,0.014,,,,
64.136,1782952289.678,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.002,0.014,,,,
64.171,1782952289.713,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.002,0.014,,,,
64.206,1782952289.748,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.004,0.016,,,,
64.240,1782952289.783,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.002,0.002,0.016,,,,
64.275,1782952289.818,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.001,0.002,0.015,,,,
64.311,1782952289.853,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.002,0.015,,,,
64.345,1782952289.888,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.002,0.013,,,,
64.380,1782952289.923,DISARMED,idle,-1.00,0.00,-1.00,-0.994,0.002,0.002,0.014,,,,
64.415,1782952289.958,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.001,0.002,0.014,,,,
64.450,1782952289.993,DISARMED,idle,-1.00,0.00,-1.00,-0.997,0.001,0.003,0.015,,,,
64.484,1782952290.027,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.002,0.015,,,,
64.519,1782952290.062,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.002,0.001,0.015,,,,
64.554,1782952290.096,DISARMED,idle,-1.00,0.00,-1.00,-0.998,0.003,0.002,0.013,,,,
64.588,1782952290.131,DISARMED,idle,-1.00,0.00,-1.00,-0.997,0.000,0.001,0.014,,,,
64.623,1782952290.165,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.001,0.002,0.012,,,,
64.657,1782952290.200,DISARMED,idle,-1.00,0.00,-1.00,-0.997,0.000,0.001,0.012,,,,
64.692,1782952290.234,DISARMED,idle,-1.00,0.00,-1.00,-0.998,0.000,0.002,0.013,,,,
64.726,1782952290.268,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.000,0.002,0.012,,,,
64.760,1782952290.303,DISARMED,idle,-1.00,0.00,-1.00,-0.998,0.000,0.000,0.012,,,,
64.795,1782952290.338,DISARMED,idle,-1.00,0.00,-1.00,-0.998,0.000,0.000,0.011,,,,
64.831,1782952290.373,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.001,0.000,0.011,,,,
64.865,1782952290.408,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.010,,,,
64.900,1782952290.442,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.009,,,,
64.934,1782952290.477,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.011,,,,
64.969,1782952290.511,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.001,0.000,0.010,,,,
65.003,1782952290.546,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.001,0.000,0.010,,,,
65.038,1782952290.581,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.010,,,,
65.073,1782952290.615,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.011,,,,
65.108,1782952290.650,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.011,,,,
65.142,1782952290.685,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.012,,,,
65.177,1782952290.719,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.001,0.000,0.012,,,,
65.211,1782952290.753,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.012,,,,
65.245,1782952290.788,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.012,,,,
65.280,1782952290.822,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.001,0.000,0.013,,,,
65.314,1782952290.857,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.001,0.000,0.014,,,,
65.349,1782952290.892,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.013,,,,
65.384,1782952290.926,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.002,0.000,0.015,,,,
65.418,1782952290.961,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.015,,,,
65.453,1782952290.995,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.016,,,,
65.487,1782952291.030,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.018,,,,
65.522,1782952291.065,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.020,,,,
65.556,1782952291.099,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.001,-0.000,0.019,,,,
65.591,1782952291.134,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.020,,,,
65.626,1782952291.168,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.021,,,,
65.660,1782952291.202,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.022,,,,
65.693,1782952291.236,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,-0.000,0.022,,,,
65.728,1782952291.270,DISARMED,idle,-1.00,0.00,-1.00,-1.000,0.000,0.000,0.021,,,,
65.762,1782952291.305,DISARMED,idle,-1.00,0.00,-1.00,-0.998,0.002,-0.000,0.023,,,,
65.797,1782952291.339,DISARMED,idle,-1.00,0.00,-1.00,-0.998,0.000,0.000,0.022,,,,
65.831,1782952291.374,DISARMED,idle,-1.00,0.00,-1.00,-0.996,0.000,0.000,0.025,,,,
65.866,1782952291.408,DISARMED,idle,-1.00,0.00,-1.00,-0.998,0.001,-0.000,0.028,,,,
65.900,1782952291.443,DISARMED,idle,-1.00,0.00,-1.00,-0.995,0.002,0.000,0.030,,,,
65.935,1782952291.477,DISARMED,idle,-1.00,0.00,-1.00,-0.993,0.001,0.000,0.032,,,,
65.969,1782952291.512,DISARMED,idle,-1.00,0.00,-1.00,-0.991,0.001,-0.000,0.034,,,,
66.004,1782952291.546,DISARMED,idle,-1.00,0.00,-1.00,-0.993,0.000,0.000,0.034,,,,
66.038,1782952291.581,DISARMED,idle,-1.00,0.00,-1.00,-0.991,0.000,0.000,0.035,,,,
66.073,1782952291.615,DISARMED,idle,-1.00,0.00,-1.00,-0.992,0.000,0.000,0.034,,,,
66.107,1782952291.650,DISARMED,idle,-1.00,0.00,-1.00,-0.991,0.000,0.000,0.033,,,,
66.142,1782952291.684,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.000,-0.000,0.034,,,,
66.176,1782952291.719,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.002,-0.000,0.033,,,,
66.211,1782952291.753,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,0.000,0.035,,,,
66.245,1782952291.788,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,-0.000,0.033,,,,
66.280,1782952291.822,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.000,-0.000,0.034,,,,
66.314,1782952291.857,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.000,0.000,0.033,,,,
66.349,1782952291.891,DISARMED,idle,-1.00,0.00,-1.00,-0.988,0.001,-0.000,0.034,,,,
66.384,1782952291.926,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.000,0.000,0.034,,,,
66.418,1782952291.961,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.001,0.000,0.034,,,,
66.453,1782952291.995,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.000,-0.000,0.033,,,,
66.487,1782952292.030,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.001,-0.000,0.034,,,,
66.522,1782952292.065,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,0.000,0.034,,,,
66.556,1782952292.098,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,0.000,0.034,,,,
66.590,1782952292.133,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.000,-0.000,0.033,,,,
66.625,1782952292.167,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.000,-0.000,0.032,,,,
66.659,1782952292.202,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,-0.000,0.032,,,,
66.694,1782952292.237,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.000,-0.000,0.031,,,,
66.729,1782952292.271,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.000,-0.000,0.033,,,,
66.763,1782952292.306,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.000,-0.000,0.035,,,,
66.798,1782952292.340,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,0.000,0.032,,,,
66.832,1782952292.375,DISARMED,idle,-1.00,0.00,-1.00,-0.988,0.001,0.000,0.033,,,,
66.867,1782952292.409,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.000,-0.000,0.032,,,,
66.902,1782952292.444,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,-0.000,0.034,,,,
66.936,1782952292.479,DISARMED,idle,-1.00,0.00,-1.00,-0.991,0.001,-0.000,0.033,,,,
66.971,1782952292.513,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.000,-0.000,0.033,,,,
67.006,1782952292.548,DISARMED,idle,-1.00,0.00,-1.00,-0.987,0.000,-0.001,0.033,,,,
67.039,1782952292.582,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.000,0.000,0.032,,,,
67.074,1782952292.616,DISARMED,idle,-1.00,0.00,-1.00,-0.988,-0.000,0.000,0.032,,,,
67.109,1782952292.651,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,-0.000,0.033,,,,
67.143,1782952292.686,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.001,-0.000,0.035,,,,
67.178,1782952292.720,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,-0.000,0.033,,,,
67.211,1782952292.754,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.000,-0.000,0.033,,,,
67.246,1782952292.789,DISARMED,idle,-1.00,0.00,-1.00,-0.989,0.001,-0.000,0.031,,,,
67.281,1782952292.823,DISARMED,idle,-1.00,0.00,-1.00,-0.990,0.001,0.000,0.034,,,,
67.315,1782952292.858,DISARMED,idle,-1.00,0.00,-1.00,-0.992,0.002,0.000,0.032,,,,
